2.3242698669433594,-3.523388385772705
2.3040297985076904,-6.023632717132568
1.9254566192626953,-6.994174957275391
0.9762651920318604,-7.618089485168457
-0.16927289962768555,-7.618089485168457
-1.071430778503418,-7.618089485168457
-1.538201928138733,-7.187826156616211
-2.1150174140930176,-6.194446563720703
-2.1648430824279785,-4.978569984436035
-1.6128004789352417,-4.411262035369873
-0.8792695999145508,-4.407793045043945
-0.5567642450332642,-5.343603610992432
-0.10907399654388428,-6.1010966300964355
0.9335329532623291,-5.009767055511475
-0.2689175605773926,-2.3080759048461914
-1.3024311065673828,-1.39114248752594
-1.074174404144287,-0.05189919471740723
0.14388012886047363,0.12995529174804688
1.6747376918792725,-0.7049758434295654
2.3025403022766113,-3.494877338409424
